"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "Cauchy[CL]"   
          0,           0,         960,      -5.517189934,      -6.063384658,      -6.113867543,      -4.863357996,      -8.165236687,      -2.407872933,      0.0334814218,       0.243695822,                 0,                 0,                 0,    -0.01226710314,     0.02384542583,      0.2448265814,                 0,       7.278538631,      0.5322498943,    0.003221112265
          0,           0,         970,      -5.562492535,      -6.069644418,      -6.189673605,      -4.907588476,      -8.143459005,      -2.520569144,     0.03275395321,      0.2363369158,                 0,                 0,                 0,    -0.01501806349,     0.02340871577,      0.2374447119,                 0,       7.215523398,      0.5322498943,    0.003222402927
          0,           0,         980,      -5.665350932,      -6.107690639,      -6.312027815,      -5.008928142,      -8.148671112,       -2.60374027,     0.03219104321,      0.2317295948,                 0,                 0,                 0,    -0.01669065691,     0.02302792969,      0.2328187768,                 0,       7.198573631,      0.5336105488,    0.003232542493
          0,           0,         990,      -5.804082133,      -6.153299497,      -6.443164214,      -5.145071671,      -8.183921085,      -2.641742871,     0.03181120807,      0.2299169062,                 0,                 0,                 0,    -0.01733834957,     0.02271987195,      0.2309925197,                 0,       7.227544007,      0.5349712033,    0.003260844547
          0,           0,        1000,       -6.05792761,       -6.23332529,      -6.624962411,       -5.39639765,      -8.242193718,      -2.539928359,     0.03161334087,      0.2307512755,                 0,                 0,                 0,    -0.01705978947,     0.02248925596,      0.2318184372,                 0,       7.299173993,      0.5349712033,    0.003175812286
          0,           0,        1010,      -6.358819813,      -6.286503244,      -6.640425994,      -5.704754895,      -8.318512579,      -2.429072939,     0.03160698645,      0.2342390784,                 0,                 0,                 0,    -0.01582590498,     0.02234536772,      0.2353032766,                 0,       7.410990565,      0.5363318578,    0.003032263649
          0,           0,        1020,        -6.0388862,      -6.216773487,      -6.497580987,      -5.380049934,       -8.44415439,      -2.366636933,     0.03178958423,      0.2400029337,                 0,                 0,                 0,    -0.01368208028,     0.02230053037,      0.2410698492,                 0,       7.549734904,      0.5363318578,    0.002861366505
          0,           0,        1030,       -5.83446986,      -6.116457369,      -6.375835949,      -5.171547964,      -8.557130474,      -2.332608887,     0.03213906169,      0.2475947116,                 0,                 0,                 0,    -0.01075697423,      0.0223503602,      0.2486695034,                 0,       7.703856261,      0.5363318578,    0.002691079939
          0,           0,        1040,      -5.749964814,      -6.017739612,      -6.292963816,      -5.084827912,      -8.561541559,      -2.326949087,     0.03263069267,      0.2564197758,                 0,                 0,                 0,   -0.007270543764,     0.02249359931,      0.2575070902,                 0,       7.858238818,      0.5363318578,    0.002543705731
          0,           0,        1050,      -5.680853862,      -5.959826569,      -6.254429235,      -5.015714172,      -8.458706815,      -2.343729037,     0.03323563853,      0.2658909663,                 0,                 0,                 0,   -0.003408272502,     0.02272458567,      0.2669947693,                 0,       8.000176259,      0.5363318578,    0.002438095857
          0,           0,        1060,       -5.65470707,      -5.935777856,      -6.238407108,      -4.987512252,      -8.345108101,      -2.384874223,     0.03391544372,      0.2753544281,                 0,                 0,                 0,   0.0005836164536,     0.02303067792,      0.2764776777,                 0,       8.118850821,      0.5363318578,    0.002386935093
          0,           0,        1070,      -5.676543238,      -5.955218899,      -6.261540047,      -5.009397098,      -8.256210067,      -2.456795808,     0.03462131213,      0.2840571633,                 0,                 0,                 0,    0.004373098517,     0.02339281176,       0.285201479,                 0,       8.204690864,      0.5349712033,    0.002390515304
          0,           0,        1080,      -5.697097991,      -5.945991993,      -6.315945612,      -5.028978903,      -8.201365294,      -2.552209333,     0.03529533226,      0.2912020113,                 0,                 0,                 0,    0.007574013578,     0.02378455616,       0.292367349,                 0,       8.250439723,      0.5349712033,    0.002441549619
          0,           0,        1090,      -5.774533064,      -6.047732326,      -6.402734446,      -5.107595796,      -8.172741119,      -2.678042079,     0.03586950276,      0.2959820952,                 0,                 0,                 0,    0.009766494891,      0.0241697812,      0.2971663567,                 0,       8.251636416,      0.5336105488,    0.002525662644
          0,           0,        1100,      -5.923911392,      -6.135120106,      -6.561211538,      -5.255385274,      -8.174991252,      -2.678773572,     0.03628647742,       0.297843768,                 0,                 0,                 0,     0.01066704934,     0.02451301792,      0.2990430246,                 0,       8.208120193,      0.5336105488,     0.00254854938
          0,           0,        1110,      -6.195179785,      -6.232539105,       -6.65943796,      -5.524665468,       -8.20179902,      -2.536952172,     0.03649850136,      0.2962896788,                 0,                 0,                 0,     0.01003551246,     0.02478616123,      0.2974985052,                 0,       8.117858756,      0.5336105488,     0.00245150591
          0,           0,        1120,      -6.266489768,      -6.250193544,      -6.520083628,       -5.60784573,      -8.280356157,      -2.427415489,     0.03643451101,      0.2910659272,                 0,                 0,                 0,    0.007782736272,     0.02492821519,      0.2922762934,                 0,       7.988742518,      0.5336105488,     0.00238675737
          0,           0,        1130,      -5.916502614,      -6.184405999,      -6.356792252,      -5.258472255,      -8.434445358,      -2.369442518,     0.03611230005,      0.2831895965,                 0,                 0,                 0,    0.004428487324,     0.02491685176,       0.284393383,                 0,       7.841915251,      0.5336105488,    0.002350533459
          0,           0,        1140,      -5.739286205,      -6.160094151,      -6.257288413,      -5.082436415,      -8.615875549,      -2.352410324,     0.03559862571,      0.2738663703,                 0,                 0,                 0,   0.0005517971829,     0.02477123107,      0.2750571524,                 0,       7.693172555,      0.5349712033,    0.002336244749
          0,           0,        1150,      -5.663802669,      -6.150023223,      -6.209969955,       -5.00773605,      -8.579416496,       -2.37062063,     0.03496904586,      0.2641743569,                 0,                 0,                 0,   -0.003384357427,     0.02452433785,      0.2653478507,                 0,       7.554520017,      0.5349712033,    0.002335156535
          0,           0,        1160,      -5.630112973,      -6.143408915,      -6.209409024,      -4.974299285,      -8.428483297,       -2.42281429,     0.03429649614,      0.2550213936,                 0,                 0,                 0,   -0.007013454901,     0.02421325117,      0.2561754854,                 0,       7.435785643,      0.5363318578,    0.002339281478
          0,           0,        1170,       -5.62930806,      -6.137178977,      -6.234873453,      -4.973006609,      -8.333297251,      -2.515858551,      0.0336516251,      0.2471632741,                 0,                 0,                 0,    -0.01005278396,     0.02387876049,      0.2482980482,                 0,       7.344764877,      0.5363318578,    0.002342076525
